"Кольцевая лампа со штативом для телефона и фотоаппарата 30 см белый свет, WALKER, WLR-3010, LED лампа белого света для селфи, кольцо для фото и видео, осветитель для профессиональной съемки",970 ₽,47 отзывов,"Завтра доставит Ozon, продавец WALKER",https://www.ozon.ru/product/koltsevaya-lampa-so-shtativom-dlya-telefona-i-fotoapparata-30-sm-belyy-svet-walker-wlr-3010-led-296660318/?asb=FpTm2ur5M7O%252F0Qow2Wof0g8Ce%252FPWGGD8hBMLw%252BwEMBB1lnqAl2ebkPirIZQmgv%252Ff&asb2=N_8NwckaEMpuHvks3N4ok8oz6yZT1cD7pNX2VC6kIpEq1s0CFq8BePC1GeFqch_sHsfaEvYpwuweWb2O5ge-ASK530ktRVNCB9PGc2TTzghlBHctCCH5TbYrNc8otf6Bjoi-W5NT9D9Ud2ClOWYb4w
"Кольцевая селфи лампа Goodly Selfie Ring, на батарейках, светодиодная для смартфона, планшета, ноутбука, цвет: розовый",399 ₽,36 отзывов,"6 мая доставит Ozon, продавец Goodly",https://www.ozon.ru/product/koltsevaya-selfi-lampa-goodly-selfie-ring-na-batareykah-svetodiodnaya-dlya-smartfona-219411272/?asb=GvrqQcjq1MKhjZvWeRLbC%252BUi75KSqmHpzSTaNMFcMwG9ghuppDZR%252B1UXzhSZxNXy&asb2=3A6w6JEKbyo59jcwQ8Cfvg0VDSiGLiG4KcO50Ri5pyhpYJDLoU-eTGgOspW61GjJG3epkQhDNeIIj6F-8fLfN1ezLdCyIBJQ49iwLWM6br-vURBnSSzXhih1bKA-pYfo0TT5oEIvYYoQ_ffB_SeJ9w
Фотофон №55 для предметной съемки - Винил - 50х50см - ФотофонПитер,399 ₽,1 отзыв,"6 мая доставит Ozon, продавец ФотофонПитер",https://www.ozon.ru/product/fotofon-55-dlya-predmetnoy-semki-vinil-50h50sm-fotofonpiter-266878439/?asb=nhO6VNysjEcfidt5DpjZqhauDH8%252BHidnGh0eJKSlqrAZlPcd4yXCIY2q5S9J0%252FNk&asb2=eNCorZko1x-QGwAeUBMRVx7M9trWEcKM6S922BsrW7d-2NZ8uaQBGBwDwaT_UVyvBFQfShA06QTMiLnhAjRdp0kX73-Ae96kdV6FSIHcNraWsBIYGa0LXUwMYb5cuo51ggc6JhkZ4GYAWr_kCI-vgQ
Зонт Fujimi FJU561-33 просветный,725 ₽,1 отзыв,"6 мая доставит Ozon, продавец ABC ru",https://www.ozon.ru/product/zont-fujimi-fju561-33-prosvetnyy-423623124/?asb=FEFrRpCLHDVaVEikPa2BHd%252BvwwMtf0MAp9HdB0nkgYI%253D&asb2=cAU7Czks6HN0e54zie1C5sG_BfVdc22onfxie_XVypV14jhlAiGLF5fLdQIiiS5y
Фотофон №72 для предметной съемки - Винил - 50х50см - ФотофонПитер,399 ₽,1 отзыв,"6 мая доставит Ozon, продавец ФотофонПитер",https://www.ozon.ru/product/fotofon-72-dlya-predmetnoy-semki-vinil-50h50sm-fotofonpiter-266878660/?asb=h8VohEYKeTqpcL0xjib%252BpBew0n2f8iwcKJj1gJ%252F%252BizQ%253D&asb2=OqXJrxVAzGykJmWRZJvs43SZNwWGvNFwlWYYOhW5eiwVP7I-llulxE4MsE66-adD
Виниловый фотофон однотонный 50*100 см цвет Пастельно-розовый,696 ₽,28 отзывов,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-odnotonnyy-50-100-sm-tsvet-pastelno-rozovyy-257459289/?asb=%252B1y3jNXnsPv8L6fJt2BE3XVCjqftlZ%252FmoyIHRhEp27DS9Bo1y5NSpj08bh%252F5hiRE&asb2=lXaxQU19JD6-qu1GAPggJdsKL08X7fwAYnUxWP-uLUCAuMSnvtVG3HNcF3bLe-5l5nImAK0KnYXvRA45WB3FhfM_ggsG-ZSPd2vg8dB3t_w-cqP0_9bVvGLbKpJa0Sa0fBTqUgBlAFl_MQy8IjM2qA
Виниловый фотофон Fonvinil 75*50 см светлые доски с цветами,497 ₽,1 отзыв,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-fonvinil-75-50-sm-svetlye-doski-s-tsvetami-340655024/?asb=NfECEZAS2hy1MuvPG1B6qucRcBMKSvNzJBd%252FDeeq9cmkcdpkAxB6CWi6ga8bg4XX&asb2=_p93exqn-B3kbSi-YmpBEogW4afQad4K21Kvyxf2GKSMBOtk8aqiIHHD-kiLijXaUIT7JUzjEnaZOnJ_T2CNG2q34cj31F2vJQoQ4samwe-nf26_8Y6cbX46zweZMBeONZANw6HtYrdOzkyUmCo3hg
"Трипод держатель штатив для фотоаппарата смартфона телефона Optimum Z-02, черно-белый",890 ₽,1 отзыв,"7 мая доставит Ozon, продавец Optimum-Wear",https://www.ozon.ru/product/tripod-derzhatel-shtativ-dlya-fotoapparata-smartfona-telefona-optimum-z-02-cherno-belyy-211796014/?asb=cFB%252B1ZKKYBor%252F%252BbhV954pH4m8sLjqxjCCMbqOYC%252F3oxhYBg8F%252BTDA9CWSz1oBy%252FO&asb2=lQgfYd-fAV7YMR3FEOO8cFlqP6qGeI9tJgpk8vKvnwtpu8AGYRFyBc6hdqWfgrKKQ9vo5nKJ6ZdmXLqQpgB4_ImmaanMpav6p_rNVXRAiXmyk1mXJWeCtoBd3p9sLivIwWqTHzhLVJdy6BaO8LRiNg
"Алюминиевое крепление на руль или трубу для GoPro, Xiaomi, SJCAM, EKEN черное",830 ₽,2 отзыва,"6 мая доставит Ozon, продавец Action-mag",https://www.ozon.ru/product/alyuminievoe-kreplenie-na-rul-ili-trubu-dlya-gopro-xiaomi-sjcam-eken-chernoe-234297317/?asb=kNni03wvtnTp39om36R50dY9D%252FFiAY7kKFduzTrBXl8%253D&asb2=bdPbalqpxI94QcTgU83QZNiXRU1HcCQ1L1sF1td_Ypjonhn8BkUUsJcQKqsj47nV
"Кольцевая LED лампа на телефон, селфи подсветка, световое кольцо, свет для смартфона, iPhone, фото",348 ₽,28 отзывов,"Завтра доставит Ozon, продавец BZ",https://www.ozon.ru/product/koltsevaya-led-lampa-na-telefon-selfi-podsvetka-svetovoe-koltso-svet-dlya-smartfona-iphone-foto-201157267/?asb=83UQPIZOrULRZG%252FesARazUwWnW%252FRG4diWyOuUFTBN5A%253D&asb2=T9PZ3YBiwmpiwo7-NrZU5iDU5VhbAqtA3AznCAJgFhT0cXT5QCDyggvVQMBXIP2Y
Andoer 1.5 x 2 m большой фотографии фона фоне классической моды древесины деревянного,963 ₽,1 отзыв,Из-за рубежа доставит продавец Techshow,https://www.ozon.ru/product/andoer-1-5-x-2-m-bolshoy-fotografii-fona-fone-klassicheskoy-mody-drevesiny-derevyannogo-320064210/?asb=s7AHf%252BXiLzuXO4BbbMHNRRqjD5LUXpkeXFiKWypN25k%253D&asb2=5eL_3hfp_lkOAGcnXDwHLObympmitUbPUHHLAZ5jLHTfJGRJMacR7fmaYiTpNX92
"Штатив трипод для кольцевой лампы, смартфона, фотоаппарата, 2.1 м",744 ₽,3 отзыва,"6 мая доставит Ozon, продавец ТД А+",https://www.ozon.ru/product/shtativ-tripod-dlya-koltsevoy-lampy-smartfona-fotoapparata-2-1-m-262838193/?asb=9R0L0uhch4i606A%252BhjwD%252BiMJjD9RVC6f%252B5931PmBlGwyMsUzwx3CZFRbOdgm8Xvb&asb2=EW1bmZYjpf8Sff-n2NVlfm_9sZFzT_YELzZxgSHZ1jat-KOAQJN0racAuIeumpZctm9Fr8P2KbzyeXrAO70Mjq359-O2Odr307twyEFspjBxzmRz32hW7Wd4rOXFxQU-z_SmY3qf8NQQyw58YJyG8A
"Фотофон виниловый, 80х100 см, для предметной съемки, ""Эльдон""",799 ₽,2 отзыва,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-80h100-sm-dlya-predmetnoy-semki-eldon-251106948/?asb=RlgnuuHy0NZtth2aj6BPdLGxon%252Fi8GgPXFxCXMJV82mC5qFo4Wy0WLAEx4v9UZvX&asb2=Adh7pOS4DhDquu-d55Sj7edFZG_9mwnmpdisWDJvL8fOKDYuOGnBpK6G2L3RzO-yN1Spdjnw-MULh5APTpEhCTLkRKw9Yc-KPCbgmE88lsmYsk0e5yb9GSlN5qiNebC4YVKEt0_WnjK7dNNX10gV5Q
"Фотофон виниловый, 80х100 см, для предметной съемки, ""Морской""",799 ₽,1 отзыв,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-80h100-sm-dlya-predmetnoy-semki-morskoy-251401855/?asb=ABsPB2Xt6Aja1Hsx%252BVgV3%252FmC7aN2jFBfXkKmu8DkV8HY9fWHboPM1EA9Plm%252BGbsk&asb2=YHqDBzzk49aAizkoC_C1ehzHsfn1y5VANTFUOmxTJ3hZ3Wjh2UKKFBmDJAvSsmT6itegkP1du1Len2-us3Mp-3QjTPYmTdbHC98jBBI1Z3Hr4FjNkI9-zlskFO1zu2UBYeJ0gOFaZymgW9y-nwhVQg
"Виниловый фотофон Fonvinil 75*50 см бетон, штукатурка",497 ₽,2 отзыва,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-fonvinil-75-50-sm-beton-shtukaturka-340658428/?asb=z9GLCvIAQX9Wu07AmKBsxZIgAQwK8Zn2E5kOrNJ1SGvRqENG5LoCvGpTZUedj8Uc&asb2=QjlFgDkOe7xb-bmZ279a5ptXw3fieg7GGJDFF2XpolOsbRdSQ0PkgIlnxgCS3rNs6a76ilrP183n4oyVGrXm7Cvz99cbWsOAPIojq6VoDRulmHGgCFPgaIk6sHSmipLJrRuoykeMaaCNv9LXjJUmhA
Виниловый фотофон однотонный 100*100 см цвет серый 10,994 ₽,8 отзывов,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-odnotonnyy-100-100-sm-tsvet-seryy-10-371055622/?asb=3S3asWtdfsQ4FO%252FOaR4jYHy7%252BV4jeN16DDvZQZKsEUsi%252FPpuvlHxAUl61jTjRB5C&asb2=7WscVuSM7_wR_aMttcojVFNPG_dh6EcoFXvoonzASR1POczmA6Fr9b5cNlbVlMpZ1HLMhutlfPZ89sanGDoApQ3R1q2vjzgn2SDZMhpRO_fRSF-wVVwxiwAlk1O9DohfSrAkJ3l9tTti8yGOZ7afJA
"1,5x2,1 м виниловый деревянный фон для фотосъемки деревянная доска фото",951 ₽,1 отзыв,Из-за рубежа доставит продавец combuy,https://www.ozon.ru/product/1-5x2-1-m-vinilovyy-derevyannyy-fon-dlya-fotosemki-derevyannaya-doska-foto-267793021/?asb=KhcMaCyLdRUX1mMSZGdCx%252FQUd1vvXAmG1WwRhOcNXMw%253D&asb2=-UYtXupWSVKcY8LiNGB6lwt-bjuCsi0-aImLnvBt_I6ykM5k7SSecqm2gWpo5Jv1
Фотофон №119 для предметной съемки - Винил - 50х50см - ФотофонПитер,399 ₽,1 отзыв,"6 мая доставит Ozon, продавец ФотофонПитер",https://www.ozon.ru/product/fotofon-119-dlya-predmetnoy-semki-vinil-50h50sm-fotofonpiter-266878442/?asb=UQf%252BCl2Qg782MRx9M0l9SCA6ZxylC7Ywzl5vNiRnL0g%253D&asb2=cbOkfcuf6tPX8m9P9Hxwf6QQ0QHKC2qNzfYZlcv2nKIWz0uOYJ6qt2KEuYlZi8xk
"Фотофон виниловый, 80х100 см, для предметной съемки, ""Моно Голубой""",799 ₽,114 отзывов,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-80h100-sm-dlya-predmetnoy-semki-mono-goluboy-312159687/?asb=uQjzbsITYh%252BBxlcv9PR41ta92hLkjHgybfSFY1hxSdxRwiiCHhWuHJai2jweFYp4&asb2=TCtlhqdtqKpEQKA-JxX1_pD0czWN16vc0aqeJwbXXUwGaIh1yYStNY2L5iHnDMVorf5rNKUkZQ6lg-NAiFUoh3gbMPeLvq7fAqzR6swC0q6kH25U36sjSV6KxSn1Y76amUj0pVwiGMjQea7Wq9zOsw
Переходник Fujimi FJ-1434 с резьбой 1/4 на 3/8,218 ₽,1 отзыв,"7 мая доставит Ozon, продавец Квик",https://www.ozon.ru/product/perehodnik-fujimi-fj-1434-s-rezboy-1-4-na-3-8-296305839/?asb=xmcKJsHEjA8CYI9%252FVZBZlFf6k93eD%252FSBckGrUhr3cDQ%253D&asb2=0m8aoTH5fGy0_mMS3yJEYIA3ZDZdzb6T1oar5psgtEYoRPODbJJezg7_SAkBPGAa
Andoer 1.5 x 2 m большой фотографии фона фоне классической моды древесины деревянного,966 ₽,1 отзыв,Из-за рубежа доставит продавец combuy,https://www.ozon.ru/product/andoer-1-5-x-2-m-bolshoy-fotografii-fona-fone-klassicheskoy-mody-drevesiny-derevyannogo-269985023/?asb=QSYVHWRB1XCthnG9n8Ab4b1yjr5KgRklpt9HzN16gS0%253D&asb2=pLkCoWBX8_5N8eertoI2CBJ0IOBCx5FuqtwzEeNrd1SRbDNHCHeerKV4LdWr3BYq
Фотофон / Фотофон для предметной съемки / Фон красный однотонный пластиковый 100x70 см / Водоотталкивающий фон для фото и видео,641 ₽,3 отзыва,"8 мая доставит Ozon, продавец НижСтенд",https://www.ozon.ru/product/fotofon-fotofon-dlya-predmetnoy-semki-fon-krasnyy-odnotonnyy-plastikovyy-100x70-sm-534200361/?asb=pM4pb2Ml9SEAqS3MEZdIOTmbBXQEos67BB1GgloDLj8%253D&asb2=JmaC4Tggi-wBozVVYjF_J20R1TGNPifwHMebd6jLdH9JIx96n8ZPvr_cFzvByP_U
"Фотофон виниловый, 70х90 см, для предметной съемки, ""Пунш""",730 ₽,1 отзыв,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-70h90-sm-dlya-predmetnoy-semki-punsh-261502365/?asb=HIB%252Buq0DThAH96PgVNuqrDLCgplzWe7AoY%252FcmXemvMEwc0t2NcN5XAGRcYygHjFs&asb2=krDdHpDaSwYPex-O03gcEhE4b4_CbJY4IvpbSUYf_nZSHNzhEYoKTT1j53_BcdZT5f4m0vNGCQn5ReAqKTRmjtYe_Ujs5v8iHYDGBfIwBuqA5H-PVKdJRlBTk85Q-L5wAlihZvUPrrLTk83ZlXvoCA
Набор карт для баланса белого 3шт,867 ₽,2 отзыва,"10 мая доставит Ozon, продавец G-Shop",https://www.ozon.ru/product/nabor-kart-dlya-balansa-belogo-3sht-261944749/?asb=0%252B70AxF5PCPj5dgB9Yas1RIDQbtb%252F%252Bb8lckr7Y365gE%253D&asb2=YMvUaQ42HjjBiWeOZJlP5Upc_zlqEKw1QHC6kivJD9qoEPSr7qhHN7HqiNj9_T1K
Виниловый фотофон однотонный для предметной съемки 75*50 см цвет Пылкий розовый,497 ₽,2 отзыва,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-odnotonnyy-dlya-predmetnoy-semki-75-50-sm-tsvet-pylkiy-rozovyy-255148726/?asb=nIEhyZsHt39U5D4FuqYz56TaUu9aznpEdOaR6SkMM%252FRie4TnG9lHk69ts43oO7Pv&asb2=WIJq2ImXol1QjXeS_rb6ts1OqlXB4U1CiaBUx7C9cKWSolPOW-WQyHcoaH7adaYl_3NcS09cP538EvXvhB4mQz7Q-10miSOhTy44Rr76dq0ryQBJjUa-EJoa6zy2iFsbhA_Obm22cOEQENkP1lbp0Q
"Профессиональный безбликовый фотофон для фотосъемки ART (полипропилен) Ф1034 47х32 см (задник, фон для фото, фон для съемки, для инстаграма)",270 ₽,5 отзывов,"7 мая доставит Ozon, продавец АРТПОЛИГРАФ",https://www.ozon.ru/product/professionalnyy-bezblikovyy-fotofon-dlya-fotosemki-art-polipropilen-f1034-47h32-sm-zadnik-fon-dlya-195224738/?asb=nFu%252BZUX9lsEmsMzlQtTIZf9pozaYo8W7rUCRuBkjOHg%253D&asb2=Zxg4sPx9Ce2t8csB072FiO8b33N4xhH5e3__6dXnCIdg1e19JJ6iNKdx6ARYFdIb
"Кольцевая LED лампа для смартфона, селфи подсветка, розовый пластик",299 ₽,1 отзыв,"Завтра доставит Ozon, продавец Mobileplus",https://www.ozon.ru/product/koltsevaya-led-lampa-dlya-smartfona-selfi-podsvetka-rozovyy-plastik-174137466/?asb=CKhyRx%252BAl4kkjxb6E%252Bn0fhkCXD7zvoBhh65YBmPaLTI%253D&asb2=R2BZypeahwod6KmkPDucm41LANuJg4otcOngNBC_VFrbvqyZG4T6gFv8ai9Rfs5J
"Фотофон виниловый 100х75 см, матовый",579 ₽,5 отзывов,"7 мая доставит Ozon, продавец Дизайн Лавочка",https://www.ozon.ru/product/fotofon-vinilovyy-100h75-sm-matovyy-219645234/?asb=PRTXlnguo3B%252FLoq03568jrUH7DTVQAnHa7fzZKrHj4M%253D&asb2=4oH7QNqgKLuMvNPWUFbkWcxMUuIgOoUunmtPeXIWvkJb_GopMIDk7a0zrWlpR8CV
"Фотофон виниловый, 80х100 см, для предметной съемки, ""Весна""",799 ₽,1 отзыв,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-80h100-sm-dlya-predmetnoy-semki-vesna-251401201/?asb=h9g8G%252BLhm8MxBO3lSNvxJ%252BWW0YPe3XjD7fueJyuKKFBV9RBWpWSIYKoas93zMyMh&asb2=2zZAEdCzbZsAjPEZOz2XXK5wkTvVfEtQIjvAXlYSV5y2XsYUnh-02KYnOsgW7UICnjqjVRFeZUhfRJ8OwY5vyM0uUaNl-swQ67EP4o06ZNX4O3mMqaNvcQTtTSC93SWJErPYJmdCvtyWklIGFNiWbg
Виниловый фотофон однотонный 100*100 см цвет Светло-серебристый,994 ₽,14 отзывов,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-odnotonnyy-100-100-sm-tsvet-svetlo-serebristyy-371009180/?asb=2fboNaj1veEu9eyXw0oVr9sZZ6u%252BwioNmLcT6a9jI%252ButjD7DqipK3%252FuvQPUviQeV&asb2=ZLWIujGrk0JELLkfTNPM_WAC9YKdgwC_Lt_LXWfw0VbVYx-1Lzs6Lv623YaXXbZi-IuH84MhSM_KjRJUCaZFikstzwf-2vFr2jU6nj-Nj2MwZunCZE9ETAdBEEZTmQl5JtKh8xpj2LmhtW5ujKjkNw
"Профессиональный безбликовый ФОТОФОН ""Кожа темная"", 1 шт. 100x70 бумага 300 г/м",749 ₽,6 отзывов,"7 мая доставит Ozon, продавец ForYou24",https://www.ozon.ru/product/professionalnyy-bezblikovyy-fotofon-kozha-temnaya-1-sht-100x70-bumaga-300-g-m-296167156/?asb=Yzske2%252BsOokeNmLStYgNGo%252B%252FoD6NrfF2akps7lMtOBZjl0k9YBqZSLmtz%252Fln4YKr&asb2=xW4qMmUP0ZYHOE7NbA1z9NX4bG_R9vVEKhVKNmm8TMUye2eneL1j4hNjyJbgC1VbcDb_tEllK2j9dXvi-wOcmGcnLtGxK37wnSmP-1n3co00MDRDMB18yRd5B1gJpdojZltXeXa57lk2cZ94dAy_VQ
"Andoer 1,5 x 2м Фотография Фон Фон Рождественский подарок звезда шаблон для детей",964 ₽,1 отзыв,Из-за рубежа доставит продавец combuy,https://www.ozon.ru/product/andoer-1-5-x-2m-fotografiya-fon-fon-rozhdestvenskiy-podarok-zvezda-shablon-dlya-detey-267792322/?asb=NE6GiHc3uewmz8vM66bwKoQKhsCTEevT10GoVnAChPQ%253D&asb2=oVtpmg6_olo1ZbATQxYJiguddt0OXMiuZZoxvIvAcrtkDf-H6aw_1bbBBfO-2i47
"Виниловый фотофон Fonvinil 100*75 см бетон, штукатурка",745 ₽,2 отзыва,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-fonvinil-100-75-sm-beton-shtukaturka-340657125/?asb=MfKQglzfPlzlcWtumRePqgR6n6GTZ4nWPR3UxhEM5skW2UxTo7%252F4OJsACn40kRvJ&asb2=pc7xqOsq6wHFid6a_q0zZZS4-Wu3Ki3rx5Y16DXosqrUDi0APQSY2FQFj29BV_HTfKDtQrCt_KVJbx6YvbK4NB9d_lkxbwH_1yYr0iR_TlzBVirygzBNJg-Fymjf16N0Hb2epbIKlQWsgQCdkFrMVg
Виниловый фотофон однотонный 50*50 см цвет розовое стекло,398 ₽,1 отзыв,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-odnotonnyy-50-50-sm-tsvet-rozovoe-steklo-370842059/?asb=x%252FPCB6evWtxCbAEd7FSETE7lvz7MAGbHpegW76eL2SxVA86E5iIji6T1GTiEG1CZ&asb2=-lyzqDSe_iDemwViR_lestYxDNzzx2zaGNSOxaaHM7TSdwWKNKXNiD23JC1tCAWCgoSCsZ-Ch90lZPsyEtNGRSVD1tHmBMJpvSAejUjfx1WB_tcRb4_xruPanYtlrbBBs39rPUEf9sEdmSCqsSpcSg
"Фотофон виниловый, 70х90 см, для предметной съемки, ""Моно Зелень""",730 ₽,114 отзывов,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-70h90-sm-dlya-predmetnoy-semki-mono-zelen-261494566/?asb=%252BSedun4SoAV5WvvfzVLO1a4S2%252F%252BZRahU0y%252BDHaoCb53wjIIzCEKXUd4EVKwkNbOB&asb2=tYQttUBskL9XSHsIdvg5Br2OhHuJEDSE7bvK0XjdcAuzGW80-u0Vf6_nReARPm15UXvGh02KjEZRxvl0nqnTzGdl08BR1qfQ8gKy5LyAIS2mb6uuIYoA42p4f3vCippD2raOa0EcWjEeQVgciQmOwA
"Фотофон виниловый, 70х90 см, для предметной съемки, ""Моно Шампанское""",730 ₽,114 отзывов,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-70h90-sm-dlya-predmetnoy-semki-mono-shampanskoe-261494569/?asb=6XGUZXTROX17HVTe6b9czjS8Ii%252F0K3DtWo64JNOfVeQcZmOx%252FmRLkDjqHektN486&asb2=OnPWo-Ll08XCfJsv_EqOteeLYjZncQrsgD7mE5h6GFiQHTpgb1OOZEsp9NwqvP2Bo8kw1-BA-EO3oTnSG7-eR4m8LMudIejlUD-cymHIsvJRp-OpMUjwYlmhYuW2xgImAdFKpfLLJX6O7Hlc94Hfxg
"Фотофон виниловый, 50х65 см, для предметной съемки, ""Алый""",490 ₽,114 отзывов,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-50h65-sm-dlya-predmetnoy-semki-alyy-392493934/?asb=TA927yZmMg6jWbs%252BzTmPeENX3rBaczOzmRzejp07gQAPChs1E5DqF1j3Zx4WuCXU&asb2=-szrgwMNNqGtLYR3bSneGfdCMifbX2ALJJvs0Pv_kMwd7qqiQW01p37-O95lzctzMr72fJwe9gUNgBhKSa0tAXe2CkJPac3usUJU3a7x_qvt1vMq43GJo7Q89Dibbde2C2DWyto74BmDo4D7EML8rQ
"Селфи-лампа Selfie Ring Light (от USB, белый)",250 ₽,13 отзывов,"7 мая доставит Ozon, продавец Samutory",https://www.ozon.ru/product/selfi-lampa-selfie-ring-light-ot-usb-belyy-260888534/?asb=DFl29L%252F1bUWMN01iYU1rxwCWZI%252BAzmXcEmwaQSnp7RwMCvJZjgBvS6oZvXHeZxXH&asb2=henoem9YHdKbQCxNTXUL-YX9OcAYkmD6NEyONiGCqfjygzFPrZ0Nd5MnNBJ64rKDQ3o-8uwxwVjrjFQKfRh-yG6kzMz9RLpHcGhMmlMDx92CTem6WioeQxMVRDJ7XihubPcoYV3TtLcrpsbe70o30g
"Фон пластиковый DOFA для предметной фотосъемки 68х130 см, голубой",737 ₽,67 отзывов,"14 мая доставит Ozon, продавец Dofa",https://www.ozon.ru/product/fon-plastikovyy-dofa-dlya-predmetnoy-fotosemki-68h130-sm-goluboy-267719515/?asb=x9h%252FEVEF%252F1A5mqG3J94lIcjv05S79sbUgF388DUAohQ%253D&asb2=B0nl8JvH6w4uFIOY5g_YeLfUPeofF8H1u1OaF1bpCXWtgMHnA53gq0sGkDPnk3BE
Светодиодное селфи кольцо для телефона,461 ₽,2 отзыва,"10 мая доставит Ozon, продавец Магазин Игрушек №1",https://www.ozon.ru/product/svetovoe-koltso-dlya-selfi-168659262/?asb=T2auScbhN6exo0vZ9mNxLCdS949gu4%252B%252FuxmRGoESKUM%253D&asb2=oyiA-mbS18pWwdTRNuTz4fNupI0BE_Ahvw8VzlqW5fJJTcO8VoneMEsJRNiPkc7P
Фотофон №19 для предметной съемки - Винил - 50х50см - ФотофонПитер,399 ₽,1 отзыв,"6 мая доставит Ozon, продавец ФотофонПитер",https://www.ozon.ru/product/fotofon-19-dlya-predmetnoy-semki-vinil-50h50sm-fotofonpiter-266878577/?asb=%252FfScx%252FLG24aMLxA4KqgelUPDRKcEbzwujuZLqMr7fCA%253D&asb2=pKCaJYYYktuYulNNVwiKpezD-feXICyFzsr4eV3t-zdZqdDDuRnjdw7aIsUZWjN1
"Andoer 2,1 x 1,5 м футов, фон для фотосъемки, портретные фотофоны, реквизит",958 ₽,1 отзыв,Из-за рубежа доставит продавец combuy,https://www.ozon.ru/product/andoer-2-1-x-1-5-m-futov-fon-dlya-fotosemki-portretnye-fotofony-rekvizit-267831162/?asb=tF6GJdjss0bz78tIRIk6OAJPOPHi%252FPKnWJaDk8u9Tb8%253D&asb2=uHOT6USpw_8QeBFYbNA3636EIsrL2Q-qVGFzcz0qi_Wyq-OW7H7nAF-lu_8pWK8w
"Лампа кольцевая светодиодная для селфи RG-01 розовая, разноцветная подсветка",570 ₽,4 отзыва,"7 мая доставит Ozon, продавец D2 ALT",https://www.ozon.ru/product/lampa-koltsevaya-svetodiodnaya-dlya-selfi-rg-01-rozovaya-raznotsvetnaya-podsvetka-317074066/?asb=HRM3UgcaP%252F70QX0DKcJPzPGBP9wDsIfSjfsptvUl4nY%253D&asb2=TFcJzKOtvXUl8Xk3wRh8bKJzL3SpGm-YNyRRWX2CfDPwmyiknjG0o-Jym3Zz0qsC
"Фон пластиковый DOFA для предметной фотосъемки 50*50 см, белый",470 ₽,67 отзывов,"14 мая доставит Ozon, продавец Dofa",https://www.ozon.ru/product/fon-plastikovyy-dofa-dlya-predmetnoy-fotosemki-50-50-sm-belyy-539192313/?asb=hLCSLuMjMWnND5T9GPj%252Fu48F3nws4BaZWKB5Bey%252FGPw%253D&asb2=ZLRYxReYF_ZDIvObZFOyGGIMLluyHTh9MxjB8mvHPMAdwBFbpZLxmmDqIK4z__G0
Световое кольцо для селфи Selfie Ring Light,490 ₽,1 отзыв,"Завтра доставит Ozon, продавец G&G",https://www.ozon.ru/product/svetovoe-koltso-dlya-selfi-selfie-ring-light-465958964/?asb=Luh8Wy4ZPmM28LMhnlFIpM9iSajp%252FCNd2Zo77YhPx0g8lLCH%252F%252BCbwoBV479MEgg2&asb2=1DlFf8vB0aew8kvaHIMK8X89q6Gt7E7np1HM19S4-GmUHI3JfSh3OO3bCLc8JVEIVC7JlQOp7bqwCggMMdxZ0lq6bVRrpjnjnfw5ZdZLtyVfRukyeQW8c_Ju9TCnmIpvAVtbNhBvcE45i8RytPzr7g
Селфи лампа для телефона с ушками,258 ₽,17 отзывов,"Завтра доставит Ozon, продавец JustAll",https://www.ozon.ru/product/selfi-lampa-dlya-telefona-s-ushkami-485070285/?asb=0hecrlFsOo8oqHXomPaJGSsDEZ2RQDhUMXAu4NIBE%252BDGvHGMqEB%252FSqS%252B2f4ZLQsa&asb2=Gj1JKf9jB5TVh-LEoQWEPGZmWnhjZTTpEHJgJ_yXCEGbPrigZKxgR5a9Hg7z5OKP6y4Md0ByvNbzrKGLMInQnbYAYvuEeuK_jw5FU_ePJArkD8fJd-Nn1yZ66_5Fp08SH2pkJodGPC-HWiBXHbqNzA
